answer_em,answer_em_ci95_high,answer_em_ci95_low,answer_f1,answer_f1_ci95_high,answer_f1_ci95_low,attention_output_cos,attention_output_cos_ci95_high,attention_output_cos_ci95_low,attention_route_js,attention_route_js_ci95_high,attention_route_js_ci95_low,attention_route_overlap,attention_route_overlap_ci95_high,attention_route_overlap_ci95_low,ce_delta,ce_delta_ci95_high,ce_delta_ci95_low,k_cos,k_cos_ci95_high,k_cos_ci95_low,kv_joint_consistency,kv_joint_consistency_ci95_high,kv_joint_consistency_ci95_low,kv_mse,kv_mse_ci95_high,kv_mse_ci95_low,kv_relative_mse,kv_relative_mse_ci95_high,kv_relative_mse_ci95_low,logit_kl,logit_kl_ci95_high,logit_kl_ci95_low,method,n,top1_match,top1_match_ci95_high,top1_match_ci95_low,v_cos,v_cos_ci95_high,v_cos_ci95_low
0.0,0.0,0.0,0.06550949050949051,0.09620550022893773,0.03822811303280053,0.8913264263953482,0.8942484638204665,0.8884793614835611,0.014704430862285074,0.015824688576790487,0.013878801791235315,0.828669287962839,0.8333393613209149,0.8239472183357325,0.17925921109781484,0.37202335214751653,-0.01596436291656573,0.9982627835789961,0.9982651568599976,0.9982603229557364,0.9981764775501298,0.9982060508744326,0.9981472775789111,0.1374521253957407,0.1395502801423673,0.1353223626477643,0.002499998193473272,0.002500189470611401,0.0024998106324070645,0.11830067805400586,0.18501013617831114,0.07383788998602855,noise@alpha=0.5,64,0.9031182378530502,0.9494756574975327,0.8470935229444876,0.9977083674498967,0.9977219325623341,0.9976944826959101
0.0,0.0,0.0,0.05891747141747142,0.08405846757409255,0.03260491678460429,0.8065884378738701,0.8110362071901493,0.8023078523019128,0.03062807475060124,0.032643311515581024,0.029018476788812517,0.7500091921039191,0.7576949684103187,0.7423385222334349,0.44385069452255266,0.7609970172516113,0.14932364728956599,0.9961215935847056,0.9961273214447179,0.9961164378627603,0.9959102917595632,0.9959804886943728,0.9958385298677188,0.3092632231940128,0.3144560235438279,0.30471349317485114,0.005624934261244822,0.00562533790319841,0.005624491622146317,0.2801616500614393,0.4307781323855483,0.17922159781198085,noise@alpha=0.75,64,0.8388764900155365,0.8983872783137485,0.7694754490978084,0.9951394521298685,0.9951695216570182,0.9951118172778348
0.0,0.0,0.0,0.053689409548784546,0.08544953093781218,0.02638357736013986,0.7148272725919794,0.7211019157573381,0.7088278250328065,0.05394631248613483,0.05669342813389773,0.05153935527535266,0.6580239895431856,0.6685966179548164,0.6474626842083775,0.946820677316282,1.425182377944293,0.5049943740377785,0.9931757099194718,0.9931849875437495,0.9931662023333567,0.9927618453678275,0.9928811008085696,0.9926446123830309,0.5497936611064103,0.5585832540113713,0.541229232958576,0.009999732171438933,0.010000475585983232,0.009998935203865196,0.8764972302477073,1.189454441921735,0.6512925953714738,noise@alpha=1,64,0.6889931731857359,0.7636671866115649,0.6039755441772285,0.9917271981747555,0.9917745459317562,0.9916766676344976
0.0,0.0,0.0,0.07253836849425085,0.10574926375707623,0.044058675699300706,0.9968454326236887,0.9970345204995413,0.996631885750685,0.001888103862573384,0.001950698884625065,0.001823330198983391,0.9298775225678193,0.9314412812635834,0.9282809407117643,0.12204840164486086,0.21827426739964723,0.032644111276567855,0.9980243368606483,0.9980449950039786,0.9980036551831291,0.997711611944916,0.9977561060347528,0.9976678183535114,0.03234975564737397,0.03254440311244642,0.032155659036106954,0.0018525408426869816,0.001871974912298161,0.0018360182995240037,0.021278339929143117,0.039697685288176764,0.009739059281206443,rope_shift@alpha=0.25,64,0.9594866074621677,0.98828125,0.9198846734361723,1.0,1.0,1.0
0.0,0.0,0.0,0.06659642440892441,0.09861462755994005,0.03606003371628372,0.9921923441080642,0.9926185831884919,0.9917253851632788,0.006016872585835894,0.006203072840559644,0.00581777052514119,0.8708063453835037,0.8738159468114776,0.8679130122389844,0.18856595364923123,0.33669312508136495,0.058257770836280545,0.991715354279482,0.9918041682369741,0.9916244423174899,0.9901873300384197,0.9903680126116211,0.9900021648990722,0.12939858016969602,0.13020048459217962,0.1286323192616432,0.007410136031012371,0.007485639759774391,0.007340398064466821,0.04844106790810991,0.0810158213884443,0.024943064676214887,rope_shift@alpha=0.5,64,0.9331659227609634,0.9733672802336514,0.8855017679976299,1.0,1.0,1.0
0.0,0.0,0.0,0.06644189144189144,0.0966752128080253,0.04000408445720946,0.9890615525655448,0.9896333760107934,0.9884769852389581,0.010634282272186673,0.01097636965218872,0.010267409061426796,0.824813773722521,0.8301119547295717,0.8200508190585034,0.2004992046931875,0.3347677189416572,0.08771916022942605,0.9812437154552234,0.9814318198660787,0.9810302623880228,0.9777260813862085,0.9781863666987712,0.9772868505803801,0.2911466976864696,0.29296641582093014,0.2894443826958325,0.016672797427677973,0.016847442010030782,0.016510949618522577,0.04011406665797307,0.06643436275243854,0.02129605661588951,rope_shift@alpha=0.75,64,0.924825825728476,0.9658531602472067,0.8753973070532084,1.0,1.0,1.0
0.0,0.0,0.0,0.07035773662611897,0.099045924204472,0.043026191027110146,0.9815227683367475,0.9828451478870451,0.9800981813917002,0.016885459492998835,0.0175961106725083,0.016111162971420106,0.7720176575904978,0.7779096189819807,0.7654650759168102,0.21889984496374382,0.3935724130078597,0.05662541624606092,0.9676674908758807,0.9679741479223594,0.9673165614217787,0.9621090515117561,0.9628412101925018,0.9614165598468389,0.5175940845635653,0.5205969497411778,0.5149317009543924,0.029640525948707364,0.02993305975427185,0.029350374171216182,0.08427506852990302,0.11901278358051057,0.05715837511404018,rope_shift@alpha=1,64,0.9141791816800833,0.9577082913601771,0.8673768533393741,1.0,1.0,1.0
0.0,0.0,0.0,0.06544383924898631,0.09673293618146557,0.036355494995200875,0.46376674062308404,0.471922704948208,0.4555297958934846,0.048183931262558745,0.05102756160722492,0.04562806496761758,0.5981562729159902,0.6051352590064718,0.5913183106042976,3.7061161934470874,4.603587904707638,2.8301486209153155,0.9798366608364242,0.9799531948611341,0.9797176006582698,0.9819633345718363,0.9822402000086315,0.9816800455529509,4.840021154567369,4.948326025594849,4.731342662186194,0.07417451242768688,0.07441846210009706,0.0739180374969627,3.3197831588167315,3.9230534635895022,2.74158335810656,token_shuffle@alpha=0.25,64,0.4647236915770918,0.5538623727043159,0.3816950788605027,0.9442171202639915,0.9444586930413996,0.9439771324936632
0.0,0.0,0.0,0.04691142191142191,0.08061219379578755,0.021478667816558442,0.3013755217742593,0.311398520834434,0.2901575807774211,0.28169019609465196,0.28573535370945,0.2774710406191713,0.34440552015855375,0.3488688493031077,0.34013297551926897,7.841805145144463,9.123214516229927,6.570310903363861,0.910725158439683,0.9114147056251698,0.9100208508673989,0.9524983560466873,0.9532861974597576,0.9517492090767647,19.360028052475432,19.775384143440046,18.93655183154958,0.29669746484432835,0.2976320150298177,0.29577143784776383,7.209042168954523,8.309299975247848,6.25356720052716,token_shuffle@alpha=0.5,64,0.2096134356688708,0.28476106287562286,0.14451755488407797,0.7466962742951831,0.7476649499198954,0.7457486313501639
0.0,0.0,0.0,0.05986023525086025,0.08996541110798921,0.034418888403263403,0.4615574413432374,0.46976063483229413,0.45307015273418594,0.5843555732041881,0.5882177103676699,0.5807741217380161,0.17183370694484829,0.17343791125115654,0.17017229597414762,4.145849750377238,5.22935545691289,3.089961011870764,0.7984518922000592,0.7999715406256396,0.7967788081649425,0.9819633356694665,0.9822465474035458,0.9816617431476646,43.56002913100903,44.49598115171575,42.642159206792556,0.6675691741028069,0.6698060945012912,0.6655952795788835,3.7047564072484045,4.523766030350788,3.0164630998244504,token_shuffle@alpha=0.75,64,0.3956642368575558,0.47588373054459226,0.3175224118778715,0.4409600617197742,0.4431321003952429,0.4389011239961422
